GRNDS_ARVL_YMD,IGTN_HTSRC_SCLSF_NM,IGTN_HTSRC_LCLSF_NM,OCRN_YMD,MBLZ_EQPMNT_CNT,WHOL_MNPW_CNT,TP_VL,GRNDS_SGG_NM,CBK_YMD,GRNDS_DSTNC,LYCRG_FRBRG_NOPE,MBLZ_POLICEO_CNT,BGNN_POTFR_TM,FRST_IGOBJ_LCLSF_NM,MBLZ_PRVTM_GAS_REL_INST_CNT,HUM_VL,INJPSN_CNT,ACDNT_OCRN_LOT,FIRE_OCRN_HR,GRNDS_ARVL_TM,PRFECT_POTFR_TM,WTHR_INFO,FCLT_PLC_SCLSF_NM,BGNN_POTFR_YMD,CMBS_EXPOBJ_LCLSF_NM,ACDNT_OCRN_LAT,DSPT_TM,DCSD_CNT,OCRN_CS_NM,MBLZ_FFPWR_CNT,FIRE_TYPE_NM,CBK_TM,ETC_MBLZ_NOPE,MBLZ_GNRL_OCPT_NOPE,RCPT_YMD,IGTN_CS_NM,RCPT_TM,PRFECT_POTFR_YMD,IGTN_DMNT_SCLSF_NM,DSPT_REQ_TM,FRST_IGOBJ_SCLSF_NM,HR_UNIT_WSPD,LFDAU_GRNDS_DSTNC,FRSTN_NM,DSPT_YMD,PRPT_DAM_AMT,CMBS_EXPOBJ_SCLSF_NM,year,IGTN_BRNCH_NM,SN,IGTN_DMNT_LCLSF_NM,MBLZ_SOLD_CNT,CNTR_GRNDS_DSTNC,HR_UNIT_WNDRCT,FIRE_SUPESN_REQ_TM,CNTR_NM,HNL_DAM_CNT,GRNDS_SGG_NM_CLEAN,merge_key,피해면적_합계
20191211,불씨/불꽃/화원방치,불꽃/불티,2019-12-11,13,411,7.0,인제군,20191211,6,12,7,193703,종이/목재/건초등,37,45,0,,42600,43636,73703,맑음,사유림,20191211,종이/목재/건초등,,42827,0,가연성물질의급격한연소/기상(건조/강풍등),20,임야,73703,0,82,20191211,군경사격장,42642,20191211,불꽃/불티,809,풀/나뭇잎,225.0,0.0,인제소방서,20191211,0,풀/나뭇잎,2019,산중턱,85,부주의,253,6,4.0,30027,인제119안전센터,0,인제,2019-12-11_인제,0.05
20191211,미상,미상,2019-12-11,30,214,5.0,정선군,20191212,19,41,16,103957,종이/목재/건초등,80,45,0,,71800,73652,103957,맑음,국유림,20191212,,,72002,0,,28,임야,13957,0,49,20191211,미상,71825,20191212,미상,1650,풀/나뭇잎,225.0,12.0,정선소방서,20191211,0,,2019,산중턱,86,미상,0,19,,150305,조양119안전센터,0,정선,2019-12-11_정선,2.0
20191220,쓰레기소각,불꽃/불티,2019-12-20,5,26,1.0,홍천군,20191220,8,0,2,1634,종이/목재/건초등,17,32,0,,115600,120340,123134,맑음,국유림,20191220,,,115620,0,,7,임야,22034,0,0,20191220,쓰레기소각장,115620,20191220,쓰레기/논밭두렁,720,풀/나뭇잎,315.0,0.0,홍천소방서,20191220,0,,2019,산중턱,87,부주의,0,8,4.0,2754,홍천119안전센터,0,홍천,2019-12-20_홍천,0.04
20191231,미확인단락,작동기기,2019-12-31,48,727,-9.0,고성군,20191231,26,150,116,24100,종이/목재/건초등,141,36,0,,121800,123356,43500,맑음,사유림,20191231,종이/목재/건초등,,121922,0,기상(건조/강풍등)/원거리소방서/화재인지/신고지연,150,임야,90000,0,50,20191231,미상,121850,20191231,전기적아크,1434,풀/나뭇잎,270.0,0.0,고성소방서,20191231,1100,풀/나뭇잎,2019,평지,88,전기적요인,120,10,,40104,동광119안전센터,0,고성,2019-12-31_고성,0.5
20191231,담배꽁초,담뱃불/라이터불,2019-12-31,22,128,-3.0,강릉시,20191231,6,21,20,35307,종이/목재/건초등,40,36,0,,25600,30757,45600,맑음,사유림,20191231,종이/목재/건초등,,25708,0,기상(건조/강풍등)/화재인지/신고지연,37,임야,70206,0,10,20191231,담뱃불,25627,20191231,담뱃불,1049,풀/나뭇잎,225.0,0.0,강릉소방서,20191231,0,풀/나뭇잎,2019,산아래,89,부주의,0,8,,14803,경포119안전센터,0,강릉,2019-12-31_강릉,0.1
20200101,쓰레기소각,불꽃/불티,2020-01-01,19,67,6.0,강릉시,20200101,4,19,2,131943,종이/목재/건초등,2,34,1,128.8408,125600,10342,103343,맑음,사유림,20200101,,37.7603,125644,0,기상(건조/강풍등),38,임야,22043,4,2,20200101,쓰레기소각장,125616,20200101,쓰레기/논밭두렁,658,풀/나뭇잎,225.0,0.0,강릉소방서,20200101,990,,2020,산아래,1,부주의,0,4,,3001,유천119안전센터,1,강릉,2020-01-01_강릉,0.02
20200103,미상,미상,2020-01-03,0,77,1.0,춘천시,20200103,16,0,8,142000,종이/목재/건초등,0,51,0,127.642,122200,123748,30500,맑음,국유림,20200103,,37.9794,122307,0,,26,임야,35500,20,23,20200103,미상,122230,20200103,미상,1441,풀/나뭇잎,180.0,0.0,춘천소방서,20200103,0,,2020,산아래,2,미상,0,15,4.0,22712,신북119안전센터,0,춘천,2020-01-03_춘천,0.7
20200104,미상,미상,2020-01-04,0,0,5.0,춘천시,20200104,0,0,0,172530,미상,0,41,1,127.7354,15400,21413,52530,맑음,사유림,20200104,종이/목재/건초등,37.9666,15503,0,,0,임야,52530,0,0,20200104,미상,15416,20200104,미상,1910,미상,225.0,0.0,춘천소방서,20200104,0,풀/나뭇잎,2020,산중턱,3,미상,0,0,4.0,31117,신북119안전센터,1,춘천,2020-01-04_춘천,34.26
20200104,불씨/불꽃/화원방치,불꽃/불티,2020-01-04,12,77,5.0,정선군,20200104,40,30,2,152040,종이/목재/건초등,15,43,0,128.5828,24900,31319,34040,맑음,사유림,20200104,,37.255,25033,0,,20,임야,54540,0,10,20200104,기타,24933,20200104,쓰레기/논밭두렁,2246,풀/나뭇잎,225.0,0.0,정선소방서,20200104,0,,2020,산아래,4,부주의,0,14,4.0,2721,신동119안전센터,0,정선,2020-01-04_정선,0.04
20200115,기계적요인,불꽃/불티,2020-01-15,25,155,5.0,양양군,20200115,2,21,15,140719,종이/목재/건초등,28,23,0,128.6259,14600,15128,21019,맑음,국유림,20200115,종이/목재/건초등,38.0578,14709,0,,26,임야,35419,0,65,20200115,기타,14628,20200115,굴뚝아궁이,419,풀/나뭇잎,315.0,0.0,양양소방서,20200115,0,풀/나뭇잎,2020,산아래,5,기계적요인,0,2,8.0,1851,양양119안전센터,0,양양,2020-01-15_양양,0.02
20200122,담배꽁초,담뱃불/라이터불,2020-01-22,13,46,6.0,강릉시,20200122,7,0,2,201658,종이/목재/건초등,15,48,0,128.9216,75700,80226,81758,맑음,사유림,20200122,,37.7551,75915,0,,27,임야,93058,0,2,20200122,쓰레기소각장,75726,20200122,담뱃불,311,종이/목재/건초등,225.0,0.0,강릉소방서,20200122,0,,2020,산아래,6,부주의,0,4,8.0,1532,포남119안전센터,0,강릉,2020-01-22_강릉,
20200123,담배꽁초,담뱃불/라이터불,2020-01-23,10,100,9.0,횡성군,20200123,22,28,4,133843,종이/목재/건초등,0,40,0,128.1536,125200,125624,13942,맑음,사유림,20200123,종이/목재/건초등,37.4717,125332,0,기상(건조/강풍등)/화재인지/신고지연,28,임야,32739,15,25,20200123,담뱃불,125206,20200123,담뱃불,252,풀/나뭇잎,180.0,0.0,횡성소방서,20200123,99,풀/나뭇잎,2020,산아래,7,부주의,0,7,4.0,4318,둔내119안전센터,0,횡성,2020-01-23_횡성,0.1
20200129,불씨/불꽃/화원방치,폭발물/폭죽,2020-01-29,10,22,8.0,화천군,20200129,14,0,3,155000,종이/목재/건초등,0,53,0,127.6497,122100,124412,43000,맑음,공유림,20200129,종이/목재/건초등,38.1108,122329,0,기상(건조/강풍등)/현장도착지연(교통혼잡),12,임야,45932,0,6,20200129,군경사격장,122126,20200129,폭탄/탄약,2043,건초,315.0,0.0,화천소방서,20200129,0,나무,2020,산중턱,8,부주의,1,14,4.0,34548,화천119안전센터,0,화천,2020-01-29_화천,
20200131,미상,미상,2020-01-31,7,79,8.0,홍천군,20200131,36,26,4,143010,미상,0,41,0,128.2007,121800,22833,34110,맑음,공유림,20200131,종이/목재/건초등,37.7012,15414,0,기타,14,임야,35310,10,25,20200131,미상,121807,20200131,미상,3419,미상,225.0,0.0,홍천소방서,20200131,0,풀/나뭇잎,2020,산중턱,9,미상,0,2,4.0,11237,서석119안전센터,0,홍천,2020-01-31_홍천,0.01
20200208,쓰레기소각,불꽃/불티,2020-02-08,8,72,-4.0,춘천시,20200208,33,0,4,75400,종이/목재/건초등,0,72,1,127.5658,70500,73145,81000,맑음,사유림,20200208,,37.8072,70726,0,,18,임야,101515,40,10,20200208,쓰레기소각장,70500,20200208,쓰레기/논밭두렁,2419,풀/나뭇잎,315.0,0.0,춘천소방서,20200208,0,,2020,산아래,10,부주의,0,29,4.0,3815,강촌119안전센터,1,춘천,2020-02-08_춘천,0.03
20200209,담배꽁초,담뱃불/라이터불,2020-02-09,12,108,-1.0,원주시,20200209,30,35,6,222842,종이/목재/건초등,35,43,0,128.1954,64100,65844,102842,맑음,사유림,20200209,,37.2508,64426,0,,22,임야,102842,0,10,20200209,담뱃불,64132,20200209,담뱃불,1418,풀/나뭇잎,270.0,0.0,원주소방서,20200209,4194,,2020,산중턱,11,부주의,0,13,4.0,32958,신림119안전센터,0,원주,2020-02-09_원주,0.4
20200224,논/임야태우기,담뱃불/라이터불,2020-02-24,10,108,10.0,춘천시,20200224,28,26,3,171314,종이/목재/건초등,59,45,2,127.6689,125600,10306,51314,맑음,사유림,20200224,,37.6922,125702,0,,20,임야,51314,0,0,20200224,논/밭두렁,125618,20200224,라이터불/성냥불,604,풀/나뭇잎,135.0,0.0,춘천소방서,20200224,408,,2020,평지,12,부주의,0,22,4.0,41008,강촌119안전센터,2,춘천,2020-02-24_춘천,0.1
20200308,미상,미상,2020-03-08,14,113,16.0,홍천군,20200308,25,43,4,152841,종이/목재/건초등,0,21,0,,15000,22116,44358,맑음,국유림,20200308,,,15152,0,,14,임야,44412,36,16,20200308,미상,15000,20200308,미상,2924,풀/나뭇잎,225.0,15.0,홍천소방서,20200308,0,,2020,산정상,13,미상,0,25,4.0,22242,홍천119안전센터,0,홍천,2020-03-08_홍천,0.05
20200308,쓰레기소각,불꽃/불티,2020-03-08,9,67,18.0,화천군,20200308,9,36,5,181247,쓰레기류,0,20,0,127.6724,21400,22539,61247,맑음,사유림,20200308,,38.07,21539,0,,16,임야,61247,0,10,20200308,쓰레기소각장,21451,20200308,굴뚝아궁이,1000,쓰레기,270.0,0.0,화천소방서,20200308,0,,2020,평지,14,부주의,0,9,4.0,34708,화천119안전센터,0,화천,2020-03-08_화천,0.67
20200315,불씨/불꽃/화원방치,불꽃/불티,2020-03-15,18,86,9.0,홍천군,20200315,49,10,8,155111,쓰레기류,0,19,0,127.5744,22900,205455,35404,맑음,사유림,20200315,종이/목재/건초등,37.6702,22937,0,기상(건조/강풍등),22,임야,50359,28,18,20200315,기타,22906,20200315,모닥불/연탄/숯,2518,쓰레기,45.0,13.0,홍천소방서,20200315,0,풀/나뭇잎,2020,산아래,15,부주의,0,29,,5909,양덕원119안전센터,0,홍천,2020-03-15_홍천,0.43
20200315,담배꽁초,담뱃불/라이터불,2020-03-15,15,96,6.0,강릉시,20200315,6,4,15,151526,종이/목재/건초등,10,48,0,128.8628,25300,30422,31556,구름조금,사유림,20200315,종이/목재/건초등,37.806,25437,0,기타/기상(건조/강풍등),33,임야,41159,10,24,20200315,담뱃불,25329,20200315,담뱃불,945,건초,45.0,0.0,강릉소방서,20200315,0,건초,2020,산중턱,16,부주의,0,7,4.0,1134,경포119안전센터,0,강릉,2020-03-15_강릉,0.04
20200319,부주의,기타,2020-03-19,17,58,14.0,원주시,20200319,18,6,8,83901,종이/목재/건초등,34,44,0,127.8533,70300,72357,83901,맑음,사유림,20200319,종이/목재/건초등,37.2365,71108,0,기상(건조/강풍등),10,임야,92401,0,0,20200319,기타,70318,20200319,기타,1249,풀/나뭇잎,225.0,0.0,원주소방서,20200319,0,풀/나뭇잎,2020,산아래,17,부주의,0,10,,11504,흥업119안전센터,0,원주,2020-03-19_원주,2.2
20200319,부주의,기타,2020-03-19,17,58,14.0,원주시,20200319,18,6,8,83901,종이/목재/건초등,34,44,0,127.8533,70300,72357,83901,맑음,사유림,20200319,종이/목재/건초등,37.2365,71108,0,기상(건조/강풍등),10,임야,92401,0,0,20200319,기타,70318,20200319,기타,1249,풀/나뭇잎,225.0,0.0,원주소방서,20200319,0,풀/나뭇잎,2020,산아래,17,부주의,0,10,,11504,흥업119안전센터,0,원주,2020-03-19_원주,0.7
20200319,전기적요인,작동기기,2020-03-19,24,174,11.0,원주시,20200319,28,27,20,141510,종이/목재/건초등,37,46,0,127.8069,123800,125623,31613,구름많음,사유림,20200319,,37.4103,123942,0,,30,임야,33555,50,10,20200319,기타,123811,20200319,불꽃/스파크/정전기,1641,풀/나뭇잎,315.0,13.0,원주소방서,20200319,0,,2020,산중턱,18,전기적요인,0,26,,21950,문막119안전센터,0,원주,2020-03-19_원주,2.2
20200319,전기적요인,작동기기,2020-03-19,24,174,11.0,원주시,20200319,28,27,20,141510,종이/목재/건초등,37,46,0,127.8069,123800,125623,31613,구름많음,사유림,20200319,,37.4103,123942,0,,30,임야,33555,50,10,20200319,기타,123811,20200319,불꽃/스파크/정전기,1641,풀/나뭇잎,315.0,13.0,원주소방서,20200319,0,,2020,산중턱,18,전기적요인,0,26,,21950,문막119안전센터,0,원주,2020-03-19_원주,0.7
